frame_id,timestamp_seg,fps,tiempo_inferencia_ms,cantidad_personas,confianza_promedio_frame
3867,335.107,15.4455,27.4839,1,0.9194
3868,335.159,26.1916,27.2222,1,0.9212
3869,335.236,15.8751,26.469,1,0.9242
3870,335.297,20.849,25.0561,2,0.7114
3871,335.366,18.1082,26.763,2,0.7533
3872,335.432,19.1498,27.904,2,0.8248
3873,335.504,17.1919,26.752,3,0.7171
3874,335.564,21.9939,25.9819,2,0.8858
3875,335.631,18.7666,26.4671,2,0.8982
3876,335.702,17.3941,28.3468,3,0.7358
3877,335.761,21.7624,27.8323,2,0.9011
3878,335.83,18.1344,26.6168,3,0.7906
3879,335.893,20.0658,26.803,3,0.8707
3880,335.962,18.0885,25.5811,3,0.8513
3881,336.031,18.1561,25.7223,3,0.8548
3882,336.101,17.6729,27.4911,3,0.8638
3883,336.162,21.1765,25.4447,3,0.8965
3884,336.235,16.8246,28.4171,3,0.867
3885,336.299,19.9346,28.2938,3,0.8503
3886,336.366,19.0179,34.358,3,0.8867
3887,336.436,17.86,30.5369,3,0.8302
3888,336.492,23.5299,29.7658,3,0.7803
3889,336.563,17.5992,30.1168,3,0.8377
3890,336.632,18.0564,27.7379,3,0.7727
3891,336.7,18.4319,29.1388,2,0.9057
3892,336.761,21.1455,27.962,2,0.9063
3893,336.825,19.9965,27.524,2,0.9101
3894,336.893,18.5096,27.2288,2,0.9053
3895,336.963,17.5199,29.434,2,0.8987
3896,337.029,19.0469,29.5818,2,0.9091
3897,337.099,17.8438,30.1301,2,0.9027
3898,337.166,18.6997,29.7911,2,0.8976
3899,337.234,18.8683,31.9009,3,0.8011
3900,337.292,27.8643,28.3148,3,0.8525
3901,337.367,16.5989,29.0122,3,0.8653
3902,337.433,19.1446,28.0139,3,0.8606
3903,337.503,20.8411,29.5763,3,0.8506
3904,337.57,19.0589,31.059,3,0.8226
3905,337.636,19.7965,30.8611,3,0.8175
3906,337.703,19.0213,29.8803,3,0.8393
3907,337.768,19.558,29.732,3,0.7952
3908,337.845,16.0789,34.0931,3,0.7968
3909,337.901,23.6004,28.9571,3,0.84
3910,337.972,17.6666,30.7391,3,0.8039
3911,338.037,19.5077,31.57,2,0.8999
3912,338.107,18.2392,31.9459,2,0.8784
3913,338.169,21.1447,31.785,2,0.8515
3914,338.236,19.0884,29.2439,2,0.828
3915,338.304,18.5615,32.48,2,0.8632
3916,338.37,19.6563,32.7942,2,0.8774
3917,338.438,18.7039,31.873,2,0.8554
3918,338.507,18.4066,31.2281,2,0.8309
3919,338.565,22.7962,30.2248,2,0.6964
3920,338.636,17.811,27.2729,1,0.9058
3921,338.702,19.2441,27.7481,1,0.903
3922,338.766,19.9207,28.1379,1,0.9047
3923,338.835,18.5677,26.7429,1,0.8997
3924,338.899,20.0079,27.4138,1,0.9047
3925,338.969,17.5209,26.895,1,0.911
3926,339.033,19.9864,26.623,1,0.9111
3927,339.101,18.4563,26.5658,1,0.9076
3928,339.163,20.7517,25.1782,1,0.9066
3929,339.237,16.6184,27.8149,2,0.7648
3930,339.3,20.6838,27.3981,2,0.7996
3931,339.364,19.685,27.056,2,0.8066
3932,339.433,18.2439,27.3819,2,0.8619
3933,339.503,17.8692,28.5819,2,0.8316
3934,339.569,19.293,26.6621,2,0.8117
3935,339.632,19.976,25.795,2,0.8123
3936,339.704,17.1774,27.4451,2,0.8158
3937,339.766,21.143,27.6527,2,0.8644
3938,339.834,18.3207,28.2323,2,0.8749
3939,339.907,16.7501,28.9712,2,0.9092
3940,339.965,22.8504,28.7411,2,0.9176
3941,340.038,16.8745,27.9589,2,0.9073
3942,340.099,21.5681,26.8743,2,0.9122
3943,340.17,17.5995,27.2522,2,0.9148
3944,340.235,19.5511,27.2138,2,0.9166
3945,340.308,16.8572,29.0391,2,0.9084
3946,340.36,26.21,25.3179,2,0.9011
3947,340.441,14.9651,27.4131,2,0.9009
3948,340.494,25.115,25.4562,2,0.8899
3949,340.572,15.7307,25.413,2,0.7974
3950,340.627,24.3374,25.9089,1,0.9144
3951,340.707,14.9831,27.436,1,0.911
3952,340.759,25.7585,27.2248,1,0.9146
3953,340.842,14.5144,28.671,1,0.9121
3954,340.894,26.2021,26.2003,1,0.9126
3955,340.971,15.7478,26.078,1,0.9072
3956,341.028,23.0729,26.9468,1,0.9116
3957,341.107,15.3324,26.7003,1,0.9048
3958,341.161,24.888,25.3098,1,0.9109
3959,341.236,16.262,26.9279,1,0.9084
3960,341.296,21.6765,26.6488,1,0.9078
3961,341.372,16.1326,28.2559,1,0.9098
3962,341.429,23.5138,27.0681,1,0.9098
3963,341.506,15.8843,27.2419,1,0.9089
3964,341.561,24.2614,25.8048,1,0.9087
3965,341.643,14.6977,28.172,1,0.9059
3966,341.695,25.542,26.1848,1,0.9073
3967,341.769,16.8705,25.213,1,0.9043
3968,341.833,19.8468,26.006,1,0.905
3969,341.904,17.2037,27.7152,1,0.9074
3970,341.964,22.0692,26.0751,1,0.9063
3971,342.034,17.6613,26.0983,1,0.9065
3972,342.108,16.7207,28.6179,1,0.9071
3973,342.162,24.4052,27.9212,1,0.9078
3974,342.238,16.276,26.8769,1,0.9089
3975,342.301,20.6397,27.3559,1,0.911
3976,342.369,18.199,28.2671,1,0.9079
3977,342.434,19.8685,27.8518,1,0.9066
3978,342.507,16.6799,29.7511,1,0.9058
3979,342.566,21.9621,28.213,2,0.6691
3980,342.635,18.0617,27.4827,1,0.9053
3981,342.708,16.852,29.845,1,0.9045
3982,342.766,22.5418,27.6942,1,0.9093
3983,342.838,17.1633,27.4849,1,0.911
3984,342.9,20.7422,28.4491,1,0.9103
3985,342.974,16.6955,30.2861,1,0.9101
3986,343.037,20.5351,28.8279,1,0.9148
3987,343.103,19.293,29.0451,1,0.9125
3988,343.168,19.3719,28.3031,1,0.9103
3989,343.238,17.7882,28.744,1,0.9104
3990,343.3,20.7628,27.9472,1,0.9098
3991,343.37,17.8887,28.523,1,0.9107
3992,343.431,21.5031,27.6511,1,0.91
3993,343.507,15.9086,27.477,1,0.9091
3994,343.56,25.6725,26.2091,1,0.9096
3995,343.643,14.5222,28.6241,1,0.9096
3996,343.694,26.4677,26.227,1,0.9076
3997,343.771,15.8398,26.4482,1,0.9112
3998,343.831,21.9544,25.1672,1,0.9134
3999,343.905,16.5006,27.4639,1,0.9114
4000,343.961,23.7856,26.6588,1,0.9126
4001,344.036,16.395,26.5169,1,0.9112
4002,344.102,18.9315,25.7771,1,0.9112
4003,344.167,19.7246,27.5691,1,0.9081
4004,344.234,18.6481,25.5661,1,0.9018
4005,344.302,18.4047,27.0901,1,0.8967
4006,344.368,19.2067,27.6067,1,0.8968
4007,344.436,18.5305,27.2219,1,0.8973
4008,344.503,18.7136,27.0071,1,0.8968
4009,344.57,18.7971,29.645,1,0.8994
4010,344.633,20.0806,26.654,1,0.8995
4011,344.702,18.1673,27.2419,1,0.9026
4012,344.77,18.2056,27.2169,1,0.9025
4013,344.833,20.3487,26.9141,1,0.9031
4014,344.906,16.9477,28.6982,2,0.6557
4015,344.965,22.1372,27.2059,1,0.9001
4016,345.034,18.1673,27.4072,1,0.9017
4017,345.104,17.9802,27.669,1,0.9027
4018,345.168,19.9482,26.686,1,0.9027
4019,345.237,17.4862,27.5741,1,0.9007
4020,345.302,19.9816,26.895,1,0.9018
4021,345.364,20.662,26.0429,1,0.9027
4022,345.438,16.673,27.05,1,0.9016
4023,345.497,21.9718,26.706,1,0.901
4024,345.57,16.9422,27.576,1,0.9018
4025,345.634,19.8957,27.6113,1,0.9024
4026,345.703,18.0786,27.6949,1,0.9051
4027,345.766,20.5479,26.8512,2,0.6914
4028,345.835,17.9582,27.142,2,0.6785
4029,345.9,19.3923,26.835,2,0.6765
4030,345.965,19.5198,25.3811,2,0.6682
4031,346.035,17.5202,25.003,1,0.9002
4032,346.103,18.6505,27.4322,1,0.9006
4033,346.165,20.3616,25.6948,1,0.9018
4034,346.234,18.1452,26.6271,1,0.8998
4035,346.299,19.6172,25.665,1,0.8997
4036,346.363,19.6947,26.3228,2,0.6699
4037,346.437,16.7763,25.8458,2,0.6621
4038,346.495,22.3544,25.8579,2,0.6645
4039,346.57,16.2379,26.6678,2,0.6864
4040,346.634,20.0108,27.0803,2,0.7191
4041,346.703,17.9459,27.2379,2,0.7068
4042,346.766,20.3132,26.444,2,0.6617
4043,346.834,18.3577,25.7668,1,0.8962
4044,346.901,18.9981,25.9309,1,0.9
4045,346.966,19.3682,24.8849,1,0.8999
4046,347.032,19.0567,25.5489,1,0.9037
4047,347.103,17.3792,26.104,1,0.9019
4048,347.165,20.9768,25.507,2,0.6766
4049,347.237,17.2212,26.1309,2,0.687
4050,347.302,19.2167,26.4509,2,0.7766
4051,347.366,19.8736,27.1392,2,0.7129
4052,347.434,18.6941,27.8971,2,0.8031
4053,347.506,17.1125,27.7388,2,0.7804
4054,347.564,22.6173,27.1251,2,0.7712
4055,347.638,16.4414,27.0889,2,0.7745
4056,347.699,21.1364,25.6608,2,0.6916
4057,347.769,17.7872,26.4111,2,0.7964
4058,347.835,19.2641,27.874,2,0.6871
4059,347.902,19.0186,27.7572,2,0.6988
4060,347.964,20.4759,26.0179,2,0.6379
4061,348.037,16.5368,26.1149,1,0.811
4062,348.1,20.3206,25.2712,1,0.8319
4063,348.167,18.9125,26.4661,1,0.8136
4064,348.237,17.5574,27.3249,1,0.8549
4065,348.301,20.0928,27.0121,1,0.8722
4066,348.366,19.3338,25.49,1,0.7847
4067,348.437,17.6221,27.9942,1,0.8184
4068,348.502,19.4363,28.1889,1,0.808
4069,348.565,20.0341,26.844,1,0.7477
4070,348.64,16.401,28.0941,1,0.7771
4071,348.696,24.0269,27.2911,1,0.8112
4072,348.773,15.7664,26.2952,1,0.7719
4073,348.827,25.1389,25.4638,1,0.6346
4074,348.908,14.7706,28.5408,1,0.7153
4075,348.962,25.1162,26.71,1,0.7412
4076,349.041,15.3688,27.4708,2,0.5375
4077,349.098,23.4061,26.2983,1,0.7127
4078,349.171,16.8132,26.057,1,0.7276
4079,349.231,21.5123,25.7862,1,0.7196
4080,349.304,16.9767,26.4449,1,0.6314
4081,349.363,21.5011,25.9459,1,0.6112
4082,349.438,16.5082,26.4449,1,0.6274
4083,349.501,20.2359,25.9449,1,0.6529
4084,349.567,19.0324,25.8839,1,0.6452
4085,349.633,19.3308,26.6249,1,0.7291
4086,349.705,17.0407,26.4981,1,0.692
4087,349.765,21.624,25.9209,1,0.7889
4088,349.836,17.4349,25.1281,1,0.7845
4089,349.902,19.036,26.8559,1,0.81
4090,349.967,19.7006,26.063,1,0.6588
4091,350.033,19.0484,26.9821,1,0.7522
4092,350.103,17.606,25.532,1,0.7584
4093,350.164,21.1399,26.16,1,0.7294
4094,350.236,17.2319,26.9058,1,0.75
4095,350.3,19.7025,26.7069,1,0.7615
4096,350.368,18.4057,26.176,1,0.7829
4097,350.434,19.2998,26.5689,1,0.7878
4098,350.504,17.9061,27.061,1,0.7646
4099,350.566,20.4998,26.0253,1,0.7648
4100,350.637,17.4109,27.3559,1,0.7959
4101,350.698,20.8965,25.975,1,0.7799
4102,350.765,18.89,25.5311,1,0.7843
4103,350.837,17.2186,24.7579,1,0.8037
4104,350.897,21.675,26.4008,1,0.8466
4105,350.97,16.6975,25.3756,1,0.8557
4106,351.029,22.2603,25.78,2,0.6733
4107,351.109,15.0283,26.7971,2,0.7565
4108,351.164,24.1664,26.1567,2,0.7745
4109,351.235,17.3599,25.1012,2,0.7574
4110,351.301,19.3484,25.1431,2,0.807
4111,351.366,19.4693,26.154,2,0.8157
4112,351.432,19.0324,25.202,2,0.7876
4113,351.501,18.0034,26.5648,1,0.8699
4114,351.568,18.7786,28.1129,1,0.8614
4115,351.635,18.849,25.959,1,0.821
4116,351.705,17.4976,26.5589,1,0.8865
4117,351.763,23.0366,25.5783,1,0.8683
4118,351.84,15.7404,25.7652,1,0.8953
4119,351.897,23.0437,25.2101,1,0.8915
4120,351.971,16.6758,25.3778,1,0.9006
4121,352.033,20.5254,26.0761,2,0.6329
4122,352.107,16.544,27.5631,2,0.7177
4123,352.168,21.5643,27.442,2,0.673
4124,352.232,19.6306,25.0483,2,0.7069
4125,352.301,18.0632,27.3349,1,0.8492
4126,352.37,18.1646,26.9079,1,0.8685
4127,352.429,22.3304,25.429,1,0.9142
4128,352.505,16.0205,26.0899,1,0.9067
4129,352.561,23.4599,24.5929,1,0.9063
4130,352.638,15.8927,26.341,1,0.918
4131,352.7,20.6595,25.579,1,0.9239
4132,352.767,18.9505,25.4519,1,0.9227
4133,352.834,18.9097,25.6083,1,0.9237
4134,352.905,17.4465,26.9749,1,0.9215
4135,352.962,23.0781,26.1118,1,0.9135
4136,353.039,15.807,26.3188,1,0.9104
4137,353.102,20.5124,27.0798,2,0.7919
4138,353.166,19.6102,26.262,2,0.8507
4139,353.236,17.7494,26.1979,2,0.8739
4140,353.305,18.1901,26.9928,3,0.7431
4141,353.366,21.1144,26.2809,2,0.9009
4142,353.436,17.7901,25.5699,2,0.7217
4143,353.502,19.0577,27.1111,2,0.8822
4144,353.567,19.3803,25.8808,2,0.8903
4145,353.635,18.3787,25.517,2,0.9232
4146,353.703,18.6234,26.3638,2,0.9187
4147,353.767,19.4997,27.0572,2,0.903
4148,353.835,18.4346,24.94,2,0.8928
4149,353.901,19.0887,26.7129,1,0.9129
4150,353.963,21.0505,27.637,1,0.9151
4151,354.037,16.3439,26.5048,2,0.6702
4152,354.099,20.8406,27.2782,2,0.6719
4153,354.17,17.5386,25.7101,2,0.6677
4154,354.232,20.6476,26.3569,2,0.6871
4155,354.307,16.1844,26.9039,2,0.6776
4156,354.365,23.0229,27.102,2,0.6832
4157,354.435,17.7189,25.5609,2,0.6843
4158,354.5,19.4473,26.8128,2,0.6804
4159,354.57,17.6597,24.9207,2,0.6813
4160,354.633,20.2298,26.1829,2,0.6537
4161,354.704,17.5,27.8718,2,0.6627
4162,354.767,20.5287,25.9531,2,0.6359
4163,354.836,17.8428,26.273,1,0.9035
4164,354.903,18.8548,27.3108,2,0.6593
4165,354.968,19.379,27.4479,1,0.9213
4166,355.034,19.3174,26.4111,1,0.916
4167,355.104,17.6991,27.8361,1,0.9117
4168,355.168,19.8617,28.2228,2,0.6958
4169,355.234,19.3135,25.8749,2,0.7157
4170,355.304,17.7613,27.143,2,0.6861
4171,355.369,19.333,26.6953,2,0.6834
4172,355.436,18.7723,27.3221,2,0.6765
4173,355.505,18.1452,27.463,1,0.9138
4174,355.567,20.6775,25.9562,1,0.9124
4175,355.635,18.5339,25.5909,1,0.9148
4176,355.699,19.7165,25.9061,1,0.917
4177,355.77,17.3618,25.8019,1,0.9154
4178,355.834,20.0658,25.933,2,0.664
4179,355.906,17.2369,26.6941,2,0.6697
4180,355.963,23.0857,26.8302,2,0.6696
4181,356.04,15.7527,26.4781,1,0.9211
4182,356.101,21.1153,26.547,1,0.9168
4183,356.169,18.4908,25.3208,1,0.919
4184,356.238,17.9615,26.2649,2,0.6697
4185,356.304,19.0636,26.5007,2,0.6808
4186,356.367,20.2872,25.7196,2,0.7063
4187,356.435,18.5398,25.8589,2,0.7283
4188,356.499,19.9919,26.3331,2,0.7546
4189,356.571,17.0097,26.2239,2,0.7484
4190,356.636,19.5473,25.7931,2,0.7458
4191,356.701,19.3461,27.5319,2,0.7486
4192,356.767,19.4458,26.7971,2,0.7468
4193,356.837,17.7343,25.697,2,0.7402
4194,356.904,18.5598,27.19,2,0.7496
4195,356.967,20.462,27.045,2,0.7475
4196,357.037,17.7683,26.2651,2,0.7481
4197,357.105,18.487,27.6916,2,0.7401
4198,357.166,21.15,25.1961,2,0.739
4199,357.239,16.4869,27.128,2,0.7089
4200,357.302,20.6445,27.2388,2,0.7369
4201,357.368,18.9135,25.9109,2,0.7484
4202,357.44,17.0594,29.475,2,0.7379
4203,357.5,21.4262,26.571,2,0.7171
4204,357.57,17.6976,26.7751,2,0.7249
4205,357.634,20.1202,27.3142,2,0.7279
4206,357.706,16.9357,27.446,2,0.7119
4207,357.765,22.4206,25.4991,2,0.706
4208,357.843,15.4223,28.1198,2,0.6906
4209,357.898,24.4864,27.2052,2,0.7066
4210,357.976,15.6947,26.8638,2,0.6973
4211,358.031,23.9577,26.2628,2,0.72
4212,358.11,15.3041,29.2499,2,0.7213
4213,358.163,25.3859,27.8611,2,0.7265
4214,358.241,15.6331,26.4142,2,0.7054
4215,358.297,23.7807,26.0482,2,0.6798
4216,358.372,16.2975,26.422,2,0.6825
4217,358.434,20.6504,27.1051,2,0.6737
4218,358.507,17.1109,27.4379,2,0.6713
4219,358.563,23.5334,25.5849,2,0.669
4220,358.641,15.5251,26.0441,2,0.6745
4221,358.697,23.77,25.3839,2,0.706
4222,358.773,16.0264,26.7212,2,0.7067
4223,358.833,21.573,27.7092,2,0.7023
4224,358.907,16.6104,28.6107,2,0.7047
4225,358.965,22.9975,27.1108,2,0.7023
4226,359.04,16.4072,29.3071,2,0.6849
4227,359.104,19.5305,27.4019,2,0.6647
4228,359.171,18.6835,27.8499,2,0.688
4229,359.238,18.9152,26.9439,2,0.6855
4230,359.301,20.5943,26.2988,2,0.6927
4231,359.372,17.2757,26.8748,1,0.9076
4232,359.43,23.0829,26.1829,1,0.9097
4233,359.511,14.7401,30.4139,2,0.6716
4234,359.561,28.4601,25.847,2,0.6862
4235,359.644,14.4065,28.564,2,0.6966
4236,359.699,23.975,27.8399,2,0.694
4237,359.769,17.7825,25.0409,2,0.7334
4238,359.837,18.3436,25.4722,2,0.7502
4239,359.904,18.8879,25.316,2,0.766
4240,359.969,19.5898,25.672,2,0.7782
4241,360.037,18.4013,27.4301,2,0.7414
4242,360.104,18.7751,27.818,2,0.7457
4243,360.171,18.6237,27.1351,2,0.7129
4244,360.233,21.0841,27.4241,2,0.7425
4245,360.304,17.4097,25.1348,2,0.7454
4246,360.368,19.8287,26.7358,2,0.7664
4247,360.434,19.1201,26.334,2,0.7737
4248,360.505,17.6063,26.5028,2,0.7746
4249,360.567,20.9346,26.8071,2,0.7709
4250,360.64,16.7698,26.1331,2,0.76
4251,360.703,20.4156,27.1342,2,0.7478
4252,360.769,19.0371,26.9918,2,0.7367
4253,360.835,19.0354,26.186,2,0.727
4254,360.907,17.0911,27.781,2,0.7082
4255,360.966,22.3849,25.7661,2,0.712
4256,361.037,17.173,25.9721,2,0.6422
4257,361.104,18.9699,25.898,2,0.6501
4258,361.166,20.775,26.6042,2,0.6683
4259,361.238,17.2022,25.4469,2,0.6595
4260,361.303,19.5283,26.5372,2,0.6725
4261,361.369,19.0836,25.5222,2,0.6264
4262,361.438,17.8082,28.3041,1,0.8374
4263,361.503,19.9355,26.2871,1,0.8374
4264,361.573,17.7014,26.9942,1,0.8459
4265,361.635,20.9745,26.7911,1,0.834
4266,361.706,17.4353,28.6109,1,0.8412
4267,361.769,20.4255,27.0252,1,0.8483
4268,361.838,17.9353,26.0088,1,0.8712
4269,361.9,20.384,27.4057,1,0.8746
4270,361.946,31.0181,25.6462,1,0.8821
4271,362.029,14.3553,28.532,1,0.8763
4272,362.08,26.8199,25.9383,1,0.8657
4273,362.157,15.9175,27.5249,1,0.8667
4274,362.215,22.4442,26.324,1,0.8631
4275,362.293,15.4708,27.734,1,0.8634
4276,362.346,25.5363,25.8598,1,0.8641
4277,362.426,15.1476,28.4882,1,0.8374
4278,362.485,22.5612,27.5252,1,0.8534
4279,362.558,16.7786,27.21,1,0.7541
4280,362.617,22.1224,25.7978,1,0.814
4281,362.689,17.145,27.653,1,0.8172
4282,362.749,21.8012,25.6412,1,0.8271
4283,362.825,16.0408,26.2351,1,0.8737
4284,362.881,23.5183,25.7049,1,0.8666
4285,362.954,16.8424,25.4011,1,0.8652
4286,363.018,19.8551,26.7079,1,0.8696
4287,363.091,16.9334,28.6629,1,0.8496
4288,363.15,22.1981,26.2601,1,0.8647
4289,363.229,15.3947,28.939,2,0.674
4290,363.28,26.7765,25.759,2,0.7128
4291,363.356,16.0029,26.3443,2,0.7378
4292,363.418,20.7339,25.2659,2,0.7396
4293,363.487,18.1749,28.0571,2,0.752
4294,363.555,18.2139,26.7119,2,0.759
4295,363.62,19.8058,26.9632,2,0.7472
4296,363.689,18.0538,26.994,2,0.7376
4297,363.752,20.2618,26.0317,2,0.7484
4298,363.823,17.4273,26.8428,2,0.7406
4299,363.884,21.0623,25.4872,2,0.7306
4300,363.959,16.3524,28.9829,2,0.7444
4301,364.016,23.2259,27.6401,2,0.7468
4302,364.091,16.2814,27.2532,2,0.7322
4303,364.15,22.4476,26.8552,2,0.7021
4304,364.223,16.7644,27.7989,2,0.7185
4305,364.285,21.1489,28.0409,2,0.7331
4306,364.356,17.4837,27.0357,2,0.7416
4307,364.421,19.4163,27.905,2,0.7155
4308,364.486,19.5114,26.6697,2,0.7284
4309,364.553,18.6001,26.7851,2,0.7284
4310,364.622,18.3017,27.437,2,0.7221
4311,364.687,19.4028,28.0011,2,0.7128
4312,364.752,19.4277,26.7801,2,0.7335
4313,364.822,17.7173,26.3581,2,0.7348
4314,364.887,19.7649,27.6241,2,0.7354
4315,364.948,21.0389,25.1541,2,0.7393
4316,365.023,16.1491,26.7658,2,0.742
4317,365.084,21.268,26.0375,2,0.7381
4318,365.155,17.392,26.2082,2,0.7355
4319,365.217,20.924,26.1259,2,0.7234
4320,365.294,15.9003,28.769,2,0.7342
4321,365.349,24.2307,27.2229,2,0.7455
4322,365.423,16.5063,26.098,2,0.7377
4323,365.483,21.699,26.053,2,0.7232
4324,365.557,16.4393,26.5169,2,0.7376
4325,365.617,21.8283,25.3541,2,0.7378
4326,365.693,16.0661,28.9321,2,0.7196
4327,365.75,23.4056,25.8231,2,0.696
4328,365.822,16.8606,26.963,2,0.719
4329,365.91,13.4501,28.5931,1,0.8554
4330,365.966,24.1535,27.2069,1,0.9025
4331,366.037,17.3677,26.408,2,0.6668
4332,366.106,18.1455,27.8208,2,0.6934
4333,366.169,20.2786,27.2293,2,0.7244
4334,366.242,16.6821,27.7717,2,0.6864
4335,366.299,23.3314,25.1539,2,0.7052
4336,366.374,16.3519,25.774,2,0.6848
4337,366.431,23.0085,26.0611,2,0.7144
4338,366.513,14.6718,30.0229,2,0.7443
4339,366.561,29.5851,26.0632,2,0.731
4340,366.643,14.7332,27.5052,2,0.7393
4341,366.699,23.8186,26.7212,2,0.7376
4342,366.775,16.0426,26.6089,2,0.7404
4343,366.832,23.1433,25.4321,2,0.7297
4344,366.911,15.2177,26.4699,2,0.7404
4345,366.961,27.7401,26.5732,2,0.7302
4346,367.042,14.8478,27.406,2,0.7143
4347,367.102,21.6128,27.7512,2,0.7122
4348,367.171,18.1054,26.432,2,0.6971
4349,367.234,20.4914,27.319,2,0.6956
4350,367.305,17.4429,26.3691,2,0.6698
4351,367.37,19.7234,26.926,1,0.9114
4352,367.441,17.3313,28.5981,1,0.9108
4353,367.502,21.4174,27.2388,1,0.9069
4354,367.572,17.7971,25.1358,1,0.9078
4355,367.636,19.6835,27.2331,1,0.918
4356,367.706,17.9079,28.4359,1,0.7406
4357,367.769,20.3841,26.612,1,0.8979
4358,367.838,17.9495,27.6792,1,0.9094
4359,367.902,19.7725,26.788,1,0.9189
4360,367.972,17.8587,29.9451,1,0.8866
4361,368.017,32.0717,27.3972,1,0.9062
4362,368.095,15.5478,27.606,1,0.9233
4363,368.149,24.616,26.7582,1,0.9322
4364,368.219,17.7296,25.7461,1,0.9291
4365,368.288,18.0714,27.848,1,0.916
4366,368.35,20.8072,27.0391,2,0.858
4367,368.418,18.3598,26.18,1,0.8939
4368,368.496,15.6411,28.2121,1,0.8824
4369,368.548,26.3269,26.366,1,0.8824
4370,368.62,17.1145,27.0209,1,0.8904
4371,368.687,18.6948,27.1111,1,0.8958
4372,368.751,19.7887,27.3118,1,0.8961
4373,368.823,17.32,27.3023,1,0.9022
4374,368.887,19.8563,25.558,1,0.8641
4375,368.957,17.7421,26.1371,1,0.8836
4376,369.017,21.8526,25.8832,1,0.8931
4377,369.094,15.7218,28.5442,1,0.9053
4378,369.148,25.1245,25.2979,1,0.9131
4379,369.224,15.9223,26.14,1,0.8926
4380,369.285,21.2531,25.3041,1,0.8935
4381,369.355,17.7367,26.14,1,0.8645
4382,369.415,21.4612,25.192,1,0.8841
4383,369.493,15.7201,26.283,1,0.8864
4384,369.548,24.072,25.393,1,0.8969
4385,369.626,15.6187,26.319,1,0.8964
4386,369.683,23.575,25.9368,1,0.8591
4387,369.757,16.3431,26.3941,1,0.8496
4388,369.817,21.9786,26.3412,1,0.8653
4389,369.893,16.0072,27.4053,1,0.8806
4390,369.948,24.6239,25.82,1,0.8871
4391,370.024,15.9903,25.8639,1,0.8708
4392,370.086,20.7754,26.7751,1,0.8624
4393,370.155,17.9224,25.964,1,0.8748
4394,370.222,18.6661,26.566,1,0.8714
4395,370.285,20.3537,26.4399,1,0.8609
4396,370.358,16.9583,27.55,1,0.8537
4397,370.414,23.8853,26.3188,1,0.8633
4398,370.495,14.8905,26.4218,1,0.8888
4399,370.546,26.6199,25.0423,1,0.8794
4400,370.631,13.9564,28.8062,1,0.8371
4401,370.682,27.2768,26.8061,1,0.838
4402,370.757,16.2843,25.7511,1,0.8673
4403,370.817,21.5031,25.255,1,0.8624
4404,370.892,16.3873,26.8309,1,0.8683
4405,370.951,22.1514,25.377,1,0.877
4406,371.02,17.9382,25.9237,1,0.8882
4407,371.091,17.5352,26.0932,1,0.8837
4408,371.15,22.1234,25.6813,1,0.8794
4409,371.219,18.2089,29.4411,1,0.8971
4410,371.292,16.663,26.6581,1,0.9136
4411,371.351,22.5332,26.6671,1,0.9054
4412,371.423,17.0527,27.1618,1,0.9083
4413,371.485,20.7472,27.6732,1,0.9062
4414,371.557,17.3284,27.5602,1,0.9063
4415,371.621,19.71,28.2328,1,0.9009
4416,371.696,16.3821,28.9741,1,0.9026
4417,371.75,24.6592,28.564,1,0.9064
4418,371.826,16.2557,27.4622,1,0.9152
4419,371.885,21.9954,27.6649,1,0.9009
4420,371.961,16.0339,28.5523,1,0.8706
4421,372.014,25.355,26.0863,1,0.8879
4422,372.093,15.5082,26.2921,1,0.8728
4423,372.148,23.9687,25.0161,1,0.8588
4424,372.226,15.6431,27.3087,1,0.8592
4425,372.286,21.5151,25.84,1,0.8874
4426,372.356,17.7116,25.4729,1,0.9064
4427,372.42,20.1204,25.5959,1,0.8983
4428,372.49,17.5663,26.17,1,0.9006
4429,372.551,21.2218,25.9089,1,0.8556
4430,372.625,16.6292,27.05,1,0.8375
4431,372.685,21.7,25.3322,1,0.868
4432,372.757,17.2333,25.7158,1,0.8938
4433,372.818,21.0562,25.3711,1,0.8916
4434,372.891,16.8206,26.3331,1,0.8891
4435,372.949,22.8363,27.6859,1,0.8809
4436,373.025,16.0228,25.8968,1,0.8788
4437,373.084,22.1696,25.749,1,0.8817
4438,373.156,17.186,26.9558,1,0.8768
4439,373.218,20.4662,26.8109,1,0.886
4440,373.289,17.3977,26.8538,1,0.8583
4441,373.355,19.1853,27.7402,1,0.8487
4442,373.419,20.1833,26.3591,1,0.7936
4443,373.491,17.1547,27.9176,1,0.7917
4444,373.554,19.998,26.34,1,0.7942
4445,373.62,19.2656,26.4091,1,0.781
4446,373.691,17.5617,27.5111,1,0.8332
4447,373.752,21.3423,26.5081,1,0.8332
4448,373.826,16.6044,27.8671,1,0.8231
4449,373.882,23.3809,26.1531,1,0.8221
4450,373.957,16.4387,27.225,1,0.8155
4451,374.023,19.0332,27.9481,1,0.8164
4452,374.086,20.0573,27.302,1,0.8247
4453,374.159,16.6482,29.233,1,0.8271
4454,374.218,22.299,27.3409,1,0.8418
4455,374.29,17.1362,27.6651,1,0.7825
4456,374.354,19.8724,26.4981,1,0.8672
4457,374.419,19.643,25.9671,1,0.8964
