frame_id,timestamp_seg,fps,tiempo_inferencia_ms,cantidad_personas,confianza_promedio_frame,conteo_entrada,conteo_salida,alerta
1831,133.909,19.6052,30.915,1,0.9372,9,9,ALERTA: deteccion confiable (0.94)
1832,133.974,21.0132,30.165,1,0.9368,9,9,ALERTA: deteccion confiable (0.94)
1833,134.041,19.8875,30.6597,1,0.936,9,9,ALERTA: deteccion confiable (0.94)
1834,134.107,20.5893,30.4601,1,0.9357,9,9,ALERTA: deteccion confiable (0.94)
1835,134.175,19.3511,30.0839,1,0.935,9,9,ALERTA: deteccion confiable (0.94)
1836,134.241,20.5699,30.4,1,0.9351,9,9,ALERTA: deteccion confiable (0.94)
1837,134.311,18.879,30.3752,1,0.9358,9,9,ALERTA: deteccion confiable (0.94)
1838,134.369,25.2327,29.0492,1,0.9343,9,9,ALERTA: deteccion confiable (0.94)
1839,134.444,16.8657,27.792,1,0.9353,9,9,ALERTA: deteccion confiable (0.94)
1840,134.506,21.8843,29.9499,1,0.9351,9,9,ALERTA: deteccion confiable (0.94)
1841,134.575,19.2508,29.7952,1,0.9349,9,9,ALERTA: deteccion confiable (0.94)
1842,134.638,21.2242,29.3932,1,0.9338,9,9,ALERTA: deteccion confiable (0.94)
1843,134.71,17.8696,30.251,1,0.9323,9,9,ALERTA: deteccion confiable (0.94)
1844,134.773,21.6273,30.6072,1,0.9343,9,9,ALERTA: deteccion confiable (0.94)
1845,134.843,18.657,29.8507,1,0.9304,9,9,ALERTA: deteccion confiable (0.94)
1846,134.907,21.2288,30.7639,1,0.9311,9,9,ALERTA: deteccion confiable (0.94)
1847,134.975,19.506,31.0481,1,0.9359,9,9,ALERTA: deteccion confiable (0.94)
1848,135.041,20.9079,31.1358,1,0.9332,9,9,ALERTA: deteccion confiable (0.94)
1849,135.109,19.5537,31.3029,1,0.9178,9,9,ALERTA: deteccion confiable (0.94)
1850,135.176,20.5914,32.6829,1,0.9272,9,9,ALERTA: deteccion confiable (0.94)
1851,135.238,22.4196,31.5068,1,0.9121,9,9,ALERTA: deteccion confiable (0.94)
1852,135.312,17.6847,32.1438,1,0.9104,9,9,ALERTA: deteccion confiable (0.94)
1853,135.373,23.0894,31.498,1,0.8916,9,9,ALERTA: deteccion confiable (0.94)
1854,135.443,19.2442,30.6411,1,0.9039,9,9,ALERTA: deteccion confiable (0.94)
1855,135.508,21.0416,31.3969,1,0.901,9,9,ALERTA: deteccion confiable (0.94)
1856,135.574,20.4023,31.1549,1,0.9111,9,9,ALERTA: deteccion confiable (0.94)
1857,135.64,20.6475,29.4788,1,0.9129,9,9,ALERTA: deteccion confiable (0.94)
1858,135.711,18.8682,33.8871,1,0.916,9,9,ALERTA: deteccion confiable (0.94)
1859,135.77,24.2437,31.208,1,0.9181,9,9,ALERTA: deteccion confiable (0.94)
1860,135.844,17.4444,29.731,1,0.9124,9,9,ALERTA: deteccion confiable (0.91)
1861,135.903,23.8722,29.5022,1,0.9142,9,9,ALERTA: deteccion confiable (0.91)
1862,135.973,19.3181,30.4282,1,0.9139,9,9,ALERTA: deteccion confiable (0.91)
1863,136.037,21.1184,30.5243,1,0.9151,9,9,ALERTA: deteccion confiable (0.91)
1864,136.11,17.8775,31.0719,1,0.9133,9,9,ALERTA: deteccion confiable (0.91)
1865,136.172,22.0342,32.0311,1,0.9147,9,9,ALERTA: deteccion confiable (0.91)
1866,136.24,19.8708,30.067,1,0.9118,9,9,ALERTA: deteccion confiable (0.91)
1867,136.306,20.4759,30.7209,1,0.9191,9,9,ALERTA: deteccion confiable (0.91)
1868,136.376,18.7165,31.3239,1,0.9131,9,9,ALERTA: deteccion confiable (0.91)
1869,136.439,22.1891,30.0598,1,0.9168,9,9,ALERTA: deteccion confiable (0.91)
1870,136.51,18.2465,30.5119,1,0.9138,9,9,ALERTA: deteccion confiable (0.91)
1871,136.573,22.1131,30.0641,1,0.9156,9,9,ALERTA: deteccion confiable (0.91)
1872,136.643,18.8583,29.6788,1,0.9144,9,9,ALERTA: deteccion confiable (0.91)
1873,136.707,20.9105,29.7048,1,0.9151,9,9,ALERTA: deteccion confiable (0.91)
1874,136.772,21.3311,29.808,1,0.9132,9,9,ALERTA: deteccion confiable (0.91)
1875,136.843,18.4308,29.758,1,0.9133,9,9,ALERTA: deteccion confiable (0.91)
1876,136.903,22.779,29.9623,1,0.9111,9,9,ALERTA: deteccion confiable (0.91)
1877,136.981,16.1857,31.6389,1,0.9123,9,9,ALERTA: deteccion confiable (0.91)
1878,137.037,25.2429,30.8197,1,0.9086,9,9,ALERTA: deteccion confiable (0.91)
1879,137.107,18.2057,30.8349,1,0.9096,9,9,ALERTA: deteccion confiable (0.91)
1880,137.172,20.7413,29.5119,1,0.9105,9,9,ALERTA: deteccion confiable (0.91)
1881,137.241,19.1198,28.985,1,0.9091,9,9,ALERTA: deteccion confiable (0.91)
1882,137.308,19.5653,29.5341,1,0.9092,9,9,ALERTA: deteccion confiable (0.91)
1883,137.375,19.7656,29.9263,1,0.9058,9,9,ALERTA: deteccion confiable (0.91)
1884,137.441,20.4617,29.753,1,0.9048,9,9,ALERTA: deteccion confiable (0.91)
1885,137.509,19.6243,30.525,1,0.9029,9,9,ALERTA: deteccion confiable (0.91)
1886,137.571,22.9231,29.974,1,0.9048,9,9,ALERTA: deteccion confiable (0.91)
1887,137.645,17.4259,30.8869,1,0.9031,9,9,ALERTA: deteccion confiable (0.91)
1888,137.704,23.4858,30.4441,1,0.9047,9,9,ALERTA: deteccion confiable (0.91)
1889,137.771,19.4734,30.4677,1,0.9041,9,9,ALERTA: deteccion confiable (0.91)
1890,137.843,17.7894,30.5867,1,0.9038,9,9,ALERTA: deteccion confiable (0.91)
1891,137.909,20.6395,30.6692,1,0.9048,9,9,ALERTA: deteccion confiable (0.90)
1892,137.975,19.9785,30.3991,1,0.9038,9,9,ALERTA: deteccion confiable (0.90)
1893,138.043,19.8145,31.857,1,0.9043,9,9,ALERTA: deteccion confiable (0.90)
1894,138.105,22.0776,31.379,1,0.9044,9,9,ALERTA: deteccion confiable (0.90)
1895,138.177,17.9468,30.3731,1,0.9019,9,9,ALERTA: deteccion confiable (0.90)
1896,138.239,22.3383,30.015,1,0.9048,9,9,ALERTA: deteccion confiable (0.90)
1897,138.309,18.5251,30.8669,1,0.9049,9,9,ALERTA: deteccion confiable (0.90)
1898,138.374,21.4665,30.0369,1,0.9007,9,9,ALERTA: deteccion confiable (0.90)
1899,138.44,20.2278,29.9439,1,0.9036,9,9,ALERTA: deteccion confiable (0.90)
1900,138.51,18.7807,30.4101,1,0.9049,9,9,ALERTA: deteccion confiable (0.90)
1901,138.574,20.9753,31.002,1,0.9069,9,9,ALERTA: deteccion confiable (0.90)
1902,138.636,22.1283,28.5211,1,0.9071,9,9,ALERTA: deteccion confiable (0.90)
1903,138.711,16.7247,29.6519,1,0.9065,9,9,ALERTA: deteccion confiable (0.90)
1904,138.768,24.5182,28.8241,1,0.9059,9,9,ALERTA: deteccion confiable (0.90)
1905,138.846,16.1488,29.8398,1,0.9054,9,9,ALERTA: deteccion confiable (0.90)
1906,138.903,24.4492,28.8908,1,0.9047,9,9,ALERTA: deteccion confiable (0.90)
1907,138.977,17.2256,30.443,1,0.9021,9,9,ALERTA: deteccion confiable (0.90)
1908,139.038,22.6829,29.0849,1,0.9023,9,9,ALERTA: deteccion confiable (0.90)
1909,139.106,19.0334,30.026,1,0.9031,9,9,ALERTA: deteccion confiable (0.90)
1910,139.175,20.0035,29.1657,1,0.9025,9,9,ALERTA: deteccion confiable (0.90)
1911,139.24,20.2082,29.3231,1,0.9033,9,9,ALERTA: deteccion confiable (0.90)
1912,139.309,19.1498,30.0851,1,0.9052,9,9,ALERTA: deteccion confiable (0.90)
1913,139.375,19.9518,29.8293,1,0.9059,9,9,ALERTA: deteccion confiable (0.90)
1914,139.442,19.7891,29.6237,1,0.9055,9,9,ALERTA: deteccion confiable (0.90)
1915,139.504,21.7823,30.9451,1,0.9037,9,9,ALERTA: deteccion confiable (0.90)
1916,139.573,18.8762,29.6249,1,0.9065,9,9,ALERTA: deteccion confiable (0.90)
1917,139.64,19.8031,29.6228,1,0.9049,9,9,ALERTA: deteccion confiable (0.90)
1918,139.705,20.5291,29.259,1,0.908,9,9,ALERTA: deteccion confiable (0.90)
1919,139.774,19.0814,30.0231,1,0.909,9,9,ALERTA: deteccion confiable (0.90)
1920,139.838,21.0539,29.1319,1,0.9087,9,9,ALERTA: deteccion confiable (0.90)
1921,139.912,17.3683,30.648,1,0.9087,9,9,ALERTA: deteccion confiable (0.91)
1922,139.97,24.8739,29.3691,1,0.9111,9,9,ALERTA: deteccion confiable (0.91)
1923,140.047,16.4125,34.421,1,0.9116,9,9,ALERTA: deteccion confiable (0.91)
1924,140.102,26.3352,29.588,1,0.9117,9,9,ALERTA: deteccion confiable (0.91)
1925,140.174,17.8502,30.8542,1,0.9113,9,9,ALERTA: deteccion confiable (0.91)
1926,140.24,20.1811,29.2008,1,0.9107,9,9,ALERTA: deteccion confiable (0.91)
1927,140.312,17.91,31.0569,1,0.9047,9,9,ALERTA: deteccion confiable (0.91)
1928,140.37,23.8418,28.0981,1,0.9047,9,9,ALERTA: deteccion confiable (0.91)
1929,140.445,16.6695,28.966,1,0.9063,9,9,ALERTA: deteccion confiable (0.91)
1930,140.505,23.2558,30.7631,1,0.9035,9,9,ALERTA: deteccion confiable (0.91)
1931,140.572,19.5844,29.5029,1,0.8957,9,9,ALERTA: deteccion confiable (0.91)
1932,140.642,18.4634,30.576,1,0.8962,9,9,ALERTA: deteccion confiable (0.91)
1933,140.706,20.9718,30.607,1,0.8949,9,9,ALERTA: deteccion confiable (0.91)
1934,140.77,21.8378,28.8708,1,0.9017,9,9,ALERTA: deteccion confiable (0.91)
1935,140.846,16.742,30.9832,1,0.9011,9,9,ALERTA: deteccion confiable (0.91)
1936,140.906,23.3863,31.275,1,0.8955,9,9,ALERTA: deteccion confiable (0.91)
1937,140.974,19.1051,31.3296,1,0.9019,9,9,ALERTA: deteccion confiable (0.91)
1938,141.037,21.8041,30.2129,1,0.8974,9,9,ALERTA: deteccion confiable (0.91)
1939,141.11,17.7007,30.539,1,0.899,9,9,ALERTA: deteccion confiable (0.91)
1940,141.169,22.9985,29.5978,2,0.6788,9,9,ALERTA: deteccion confiable (0.91)
1941,141.245,16.9653,28.7051,2,0.7023,9,9,ALERTA: deteccion confiable (0.91)
1942,141.304,23.3775,29.2931,2,0.7042,9,9,ALERTA: deteccion confiable (0.91)
1943,141.378,17.2562,29.7971,2,0.6747,9,9,ALERTA: deteccion confiable (0.91)
1944,141.439,22.1931,30.0794,3,0.6224,9,9,ALERTA: deteccion confiable (0.91)
1945,141.511,18.1788,29.629,2,0.6988,9,9,ALERTA: deteccion confiable (0.91)
1946,141.569,25.1048,29.418,3,0.6484,9,9,ALERTA: deteccion confiable (0.91)
1947,141.647,16.0262,30.8392,3,0.6627,9,9,ALERTA: deteccion confiable (0.91)
1948,141.703,25.3448,30.1797,3,0.6331,9,9,ALERTA: deteccion confiable (0.91)
1949,141.775,18.1511,29.7389,2,0.7309,9,9,ALERTA: deteccion confiable (0.91)
1950,141.838,21.2789,29.3632,2,0.7325,9,9,ALERTA: deteccion confiable (0.91)
1951,141.91,18.2142,30.1929,2,0.683,9,9,ALERTA: deteccion confiable (0.91)
1952,141.972,21.8981,30.6151,2,0.6656,9,9,ALERTA: deteccion confiable (0.91)
1953,142.043,18.1232,31.532,2,0.7187,9,9,ALERTA: deteccion confiable (0.91)
1954,142.103,23.0532,33.324,2,0.7894,9,9,ALERTA: deteccion confiable (0.79)
1955,142.169,20.3046,29.4578,2,0.8325,9,9,ALERTA: deteccion confiable (0.79)
1956,142.246,16.4541,29.417,2,0.8361,9,9,ALERTA: deteccion confiable (0.79)
1957,142.306,22.7987,31.1592,2,0.8355,9,9,ALERTA: deteccion confiable (0.79)
1958,142.373,20.8133,29.7289,2,0.827,9,9,ALERTA: deteccion confiable (0.79)
1959,142.442,18.6989,29.9661,2,0.8254,9,9,ALERTA: deteccion confiable (0.79)
1960,142.508,20.4771,30.0128,2,0.8138,9,9,ALERTA: deteccion confiable (0.79)
1961,142.572,20.8452,29.3679,2,0.8113,9,9,ALERTA: deteccion confiable (0.79)
1962,142.64,19.5005,29.6793,1,0.9141,9,9,ALERTA: deteccion confiable (0.79)
1963,142.711,18.1958,30.5452,1,0.9154,9,9,ALERTA: deteccion confiable (0.79)
1964,142.771,23.4593,29.665,1,0.9166,9,9,ALERTA: deteccion confiable (0.79)
1965,142.842,18.3145,29.897,1,0.9112,9,9,ALERTA: deteccion confiable (0.79)
1966,142.905,21.5435,30.211,1,0.9093,9,9,ALERTA: deteccion confiable (0.79)
1967,142.973,19.2976,30.3178,1,0.9162,9,9,ALERTA: deteccion confiable (0.79)
1968,143.042,19.0567,29.7811,1,0.9161,9,9,ALERTA: deteccion confiable (0.79)
1969,143.108,20.1434,30.5333,1,0.9145,9,9,ALERTA: deteccion confiable (0.79)
1970,143.172,21.6982,30.4711,1,0.9138,9,9,ALERTA: deteccion confiable (0.79)
1971,143.243,18.2176,31.0569,2,0.6963,9,9,ALERTA: deteccion confiable (0.79)
1972,143.308,20.8741,31.6291,2,0.6537,9,9,ALERTA: deteccion confiable (0.79)
1973,143.371,21.7353,30.9842,1,0.9082,9,9,ALERTA: deteccion confiable (0.79)
1974,143.443,18.2579,30.9644,2,0.705,9,9,ALERTA: deteccion confiable (0.79)
1975,143.508,21.0535,30.3571,2,0.6613,9,9,ALERTA: deteccion confiable (0.79)
1976,143.574,20.6313,30.7209,1,0.9051,9,9,ALERTA: deteccion confiable (0.79)
1977,143.642,19.6101,31.0199,1,0.9108,9,9,ALERTA: deteccion confiable (0.79)
1978,143.706,21.2229,30.6041,1,0.9158,9,9,ALERTA: deteccion confiable (0.79)
1979,143.777,18.7039,31.58,1,0.9126,9,9,ALERTA: deteccion confiable (0.79)
1980,143.834,25.3909,31.8191,1,0.9142,9,9,ALERTA: deteccion confiable (0.79)
1981,143.91,16.6937,31.168,1,0.9099,9,9,ALERTA: deteccion confiable (0.79)
1982,143.973,22.5928,29.9048,1,0.9225,9,9,ALERTA: deteccion confiable (0.79)
1983,144.039,20.2659,30.5817,1,0.9092,9,9,ALERTA: deteccion confiable (0.79)
1984,144.108,19.1065,31.5552,1,0.9202,9,9,ALERTA: deteccion confiable (0.92)
1985,144.174,20.4398,34.0691,1,0.9177,9,9,ALERTA: deteccion confiable (0.92)
1986,144.232,24.039,28.8892,1,0.9239,9,9,ALERTA: deteccion confiable (0.92)
1987,144.309,16.5797,29.774,1,0.9184,9,9,ALERTA: deteccion confiable (0.92)
1988,144.372,21.6897,29.669,1,0.9203,9,9,ALERTA: deteccion confiable (0.92)
1989,144.441,19.2879,30.4949,1,0.9209,9,9,ALERTA: deteccion confiable (0.92)
1990,144.509,19.3975,29.6838,1,0.9169,9,9,ALERTA: deteccion confiable (0.92)
1991,144.576,19.859,30.4389,1,0.9245,9,9,ALERTA: deteccion confiable (0.92)
1992,144.64,20.9481,29.3899,1,0.9187,9,9,ALERTA: deteccion confiable (0.92)
1993,144.712,18.4604,31.3921,1,0.9227,9,9,ALERTA: deteccion confiable (0.92)
1994,144.771,24.028,29.8681,1,0.919,9,9,ALERTA: deteccion confiable (0.92)
1995,144.845,17.6348,30.992,1,0.9263,9,9,ALERTA: deteccion confiable (0.92)
1996,144.905,23.065,31.7209,1,0.9226,9,9,ALERTA: deteccion confiable (0.92)
1997,144.979,17.7154,31.009,1,0.9211,9,9,ALERTA: deteccion confiable (0.92)
1998,145.039,23.3847,31.3931,1,0.9215,9,9,ALERTA: deteccion confiable (0.92)
1999,145.112,17.6635,32.4411,1,0.9207,9,9,ALERTA: deteccion confiable (0.92)
2000,145.173,22.734,31.1551,1,0.9248,9,9,ALERTA: deteccion confiable (0.92)
2001,145.24,20.088,31.2147,1,0.9159,9,9,ALERTA: deteccion confiable (0.92)
2002,145.314,17.3695,32.4202,1,0.9222,9,9,ALERTA: deteccion confiable (0.92)
2003,145.37,25.7064,29.9389,1,0.9196,9,9,ALERTA: deteccion confiable (0.92)
2004,145.44,18.6696,29.5281,1,0.9207,9,9,ALERTA: deteccion confiable (0.92)
2005,145.509,19.1894,31.2498,1,0.909,9,9,ALERTA: deteccion confiable (0.92)
2006,145.57,23.3529,30.5748,1,0.9055,9,9,ALERTA: deteccion confiable (0.92)
2007,145.64,18.9628,30.545,2,0.8172,9,9,ALERTA: deteccion confiable (0.92)
2008,145.712,17.9889,30.5469,2,0.8362,9,9,ALERTA: deteccion confiable (0.92)
2009,145.769,24.9825,29.4271,2,0.7824,9,9,ALERTA: deteccion confiable (0.92)
2010,145.844,17.071,29.4762,2,0.8078,9,9,ALERTA: deteccion confiable (0.92)
2011,145.906,22.3804,31.0512,3,0.6574,9,9,ALERTA: deteccion confiable (0.92)
2012,145.973,20.1146,31.147,3,0.7078,9,9,ALERTA: deteccion confiable (0.92)
2013,146.04,19.908,31.0721,3,0.6778,9,9,ALERTA: deteccion confiable (0.92)
2014,146.106,20.424,30.8783,3,0.7697,9,9,ALERTA: deteccion confiable (0.92)
2015,146.173,20.2294,30.1559,3,0.7771,9,9,ALERTA: densidad alta de personas (3)
2016,146.243,18.6449,31.2979,3,0.7818,9,9,ALERTA: densidad alta de personas (3)
2017,146.306,22.1015,30.1301,3,0.7813,9,9,ALERTA: densidad alta de personas (3)
2018,146.373,20.3744,30.5879,3,0.7805,9,9,ALERTA: densidad alta de personas (3)
2019,146.442,18.9937,30.098,3,0.7857,9,9,ALERTA: densidad alta de personas (3)
2020,146.506,21.5016,30.6222,3,0.7801,9,9,ALERTA: densidad alta de personas (3)
2021,146.574,18.9642,30.0548,3,0.7431,9,9,ALERTA: densidad alta de personas (3)
2022,146.644,19.1608,32.084,3,0.7313,9,9,ALERTA: densidad alta de personas (3)
2023,146.708,21.7179,31.4491,2,0.8287,9,9,ALERTA: densidad alta de personas (3)
2024,146.775,20.065,30.8561,3,0.6614,9,9,ALERTA: densidad alta de personas (3)
2025,146.843,20.0324,30.9849,2,0.6727,9,9,ALERTA: densidad alta de personas (3)
2026,146.907,21.2246,31.1959,1,0.9189,9,9,ALERTA: densidad alta de personas (3)
2027,146.972,20.8037,30.9727,1,0.9181,9,9,ALERTA: densidad alta de personas (3)
2028,147.043,18.6345,32.439,1,0.9151,9,9,ALERTA: densidad alta de personas (3)
2029,147.106,21.473,32.2409,1,0.9156,9,9,ALERTA: densidad alta de personas (3)
2030,147.173,20.452,31.2419,1,0.8981,9,9,ALERTA: densidad alta de personas (3)
2031,147.242,19.404,31.091,1,0.9077,9,9,ALERTA: densidad alta de personas (3)
2032,147.308,20.4779,31.3051,1,0.919,9,9,ALERTA: densidad alta de personas (3)
2033,147.374,20.445,29.727,1,0.9281,9,9,ALERTA: densidad alta de personas (3)
2034,147.441,20.0501,29.4693,1,0.9197,9,9,ALERTA: densidad alta de personas (3)
2035,147.511,18.9054,30.0951,1,0.9069,9,9,ALERTA: densidad alta de personas (3)
2036,147.573,22.2163,29.994,1,0.9025,9,9,ALERTA: densidad alta de personas (3)
2037,147.645,18.3106,31.831,2,0.8315,9,9,ALERTA: densidad alta de personas (3)
2038,147.706,23.1599,30.9651,2,0.8515,9,9,ALERTA: densidad alta de personas (3)
2039,147.773,20.209,30.0241,2,0.8662,9,9,ALERTA: densidad alta de personas (3)
2040,147.842,19.7218,31.0118,2,0.8257,9,9,ALERTA: densidad alta de personas (3)
2041,147.907,20.9293,32.46,2,0.8915,9,9,ALERTA: densidad alta de personas (3)
2042,147.977,19.2701,31.98,2,0.8887,9,9,ALERTA: densidad alta de personas (3)
2043,148.042,20.8702,31.7919,2,0.9125,9,9,ALERTA: densidad alta de personas (3)
2044,148.111,19.7297,32.34,2,0.9145,9,9,ALERTA: densidad alta de personas (3)
2045,148.176,21.1462,31.729,2,0.9026,9,9,ALERTA: deteccion confiable (0.90)
2046,148.244,19.8266,31.2719,2,0.9036,9,9,ALERTA: deteccion confiable (0.90)
2047,148.31,20.4127,31.5692,2,0.9062,9,9,ALERTA: deteccion confiable (0.90)
2048,148.372,22.6259,30.633,2,0.8699,9,9,ALERTA: deteccion confiable (0.90)
2049,148.444,18.16,31.6699,1,0.9192,9,9,ALERTA: deteccion confiable (0.90)
2050,148.509,21.3466,30.8139,1,0.9215,9,9,ALERTA: deteccion confiable (0.90)
2051,148.572,21.2948,29.9201,1,0.9206,9,9,ALERTA: deteccion confiable (0.90)
2052,148.647,17.1224,31.311,1,0.9187,9,9,ALERTA: deteccion confiable (0.90)
2053,148.706,24.0999,31.0369,1,0.9188,9,9,ALERTA: deteccion confiable (0.90)
2054,148.773,20.2466,29.3467,1,0.9197,9,9,ALERTA: deteccion confiable (0.90)
2055,148.846,17.7238,30.7648,1,0.9161,9,9,ALERTA: deteccion confiable (0.90)
2056,148.903,24.5039,29.5119,1,0.9164,9,9,ALERTA: deteccion confiable (0.90)
2057,148.98,16.7065,31.1768,1,0.913,9,9,ALERTA: deteccion confiable (0.90)
2058,149.038,24.1041,29.9652,1,0.9142,9,9,ALERTA: deteccion confiable (0.90)
2059,149.115,16.5349,32.0451,1,0.913,9,9,ALERTA: deteccion confiable (0.90)
2060,149.169,26.963,29.078,1,0.9126,9,9,ALERTA: deteccion confiable (0.90)
2061,149.244,17.068,30.493,1,0.9129,9,9,ALERTA: deteccion confiable (0.90)
2062,149.308,21.3368,31.0369,1,0.9138,9,9,ALERTA: deteccion confiable (0.90)
2063,149.375,19.9068,30.4592,1,0.9125,9,9,ALERTA: deteccion confiable (0.90)
2064,149.445,19.0916,30.6499,1,0.9096,9,9,ALERTA: deteccion confiable (0.90)
2065,149.507,21.7453,29.9931,1,0.9111,9,9,ALERTA: deteccion confiable (0.90)
2066,149.575,20.362,29.5963,1,0.9124,9,9,ALERTA: deteccion confiable (0.90)
2067,149.644,18.9988,30.1287,1,0.9127,9,9,ALERTA: deteccion confiable (0.90)
2068,149.709,20.4813,30.092,1,0.9143,9,9,ALERTA: deteccion confiable (0.90)
2069,149.774,20.7633,30.4549,1,0.9121,9,9,ALERTA: deteccion confiable (0.90)
2070,149.842,19.4541,30.431,1,0.9114,9,9,ALERTA: deteccion confiable (0.90)
2071,149.91,19.6048,30.5722,1,0.9104,9,9,ALERTA: deteccion confiable (0.90)
2072,149.972,22.0289,29.7999,1,0.9111,9,9,ALERTA: deteccion confiable (0.90)
2073,150.047,17.128,29.4349,1,0.9131,9,9,ALERTA: deteccion confiable (0.90)
2074,150.106,23.4896,29.7632,1,0.9134,9,9,ALERTA: deteccion confiable (0.90)
2075,150.172,19.7037,28.631,1,0.9145,9,9,ALERTA: deteccion confiable (0.90)
2076,150.243,18.2133,29.7961,1,0.9137,9,9,ALERTA: deteccion confiable (0.91)
2077,150.306,21.5894,29.002,1,0.9128,9,9,ALERTA: deteccion confiable (0.91)
2078,150.376,19.2716,30.1871,1,0.9122,9,9,ALERTA: deteccion confiable (0.91)
2079,150.441,20.6886,29.557,1,0.9125,9,9,ALERTA: deteccion confiable (0.91)
2080,150.51,19.1559,30.4761,1,0.9131,9,9,ALERTA: deteccion confiable (0.91)
2081,150.574,20.9784,30.0491,1,0.9121,9,9,ALERTA: deteccion confiable (0.91)
2082,150.642,19.3674,30.2088,1,0.912,9,9,ALERTA: deteccion confiable (0.91)
2083,150.709,19.9577,29.5439,1,0.9102,9,9,ALERTA: deteccion confiable (0.91)
2084,150.774,20.65,29.9752,1,0.9115,9,9,ALERTA: deteccion confiable (0.91)
2085,150.842,19.4821,29.613,1,0.9102,9,9,ALERTA: deteccion confiable (0.91)
2086,150.909,19.8986,30.1251,1,0.9108,9,9,ALERTA: deteccion confiable (0.91)
2087,150.976,20.1972,30.5402,1,0.9114,9,9,ALERTA: deteccion confiable (0.91)
2088,151.043,19.6738,30.6861,1,0.9128,9,9,ALERTA: deteccion confiable (0.91)
2089,151.111,19.478,31.1673,1,0.9113,9,9,ALERTA: deteccion confiable (0.91)
2090,151.17,24.6907,29.016,1,0.9121,9,9,ALERTA: deteccion confiable (0.91)
2091,151.246,16.614,28.8651,1,0.9109,9,9,ALERTA: deteccion confiable (0.91)
2092,151.306,23.0644,30.2978,1,0.9121,9,9,ALERTA: deteccion confiable (0.91)
2093,151.375,19.0691,29.9261,1,0.9133,9,9,ALERTA: deteccion confiable (0.91)
2094,151.441,20.2122,30.2348,1,0.9127,9,9,ALERTA: deteccion confiable (0.91)
2095,151.511,18.5912,30.616,1,0.9097,9,9,ALERTA: deteccion confiable (0.91)
2096,151.577,20.2184,30.0999,1,0.913,9,9,ALERTA: deteccion confiable (0.91)
2097,151.639,21.8828,29.1009,1,0.9121,9,9,ALERTA: deteccion confiable (0.91)
2098,151.711,17.8587,29.9821,1,0.9127,9,9,ALERTA: deteccion confiable (0.91)
2099,151.774,21.9567,30.0689,1,0.9118,9,9,ALERTA: deteccion confiable (0.91)
2100,151.841,19.4826,29.4011,1,0.9107,9,9,ALERTA: deteccion confiable (0.91)
2101,151.91,19.2319,30.1421,1,0.9093,9,9,ALERTA: deteccion confiable (0.91)
2102,151.972,22.5171,28.9428,1,0.9079,9,9,ALERTA: deteccion confiable (0.91)
2103,152.043,18.4569,29.449,1,0.9063,9,9,ALERTA: deteccion confiable (0.91)
2104,152.113,18.4661,30.2649,1,0.9087,9,9,ALERTA: deteccion confiable (0.91)
2105,152.172,23.6021,30.4341,1,0.9072,9,9,ALERTA: deteccion confiable (0.91)
2106,152.245,17.8002,31.2159,1,0.9068,9,9,ALERTA: deteccion confiable (0.91)
2107,152.308,21.2612,30.015,1,0.909,9,9,ALERTA: deteccion confiable (0.91)
2108,152.374,20.1677,29.9089,1,0.9099,9,9,ALERTA: deteccion confiable (0.91)
2109,152.442,19.4624,29.6628,1,0.912,9,9,ALERTA: deteccion confiable (0.91)
2110,152.507,20.6619,30.3721,1,0.9119,9,9,ALERTA: deteccion confiable (0.91)
2111,152.575,19.7005,29.566,1,0.9113,9,9,ALERTA: deteccion confiable (0.91)
2112,152.643,19.1389,29.695,1,0.9118,9,9,ALERTA: deteccion confiable (0.91)
2113,152.706,21.5722,30.242,1,0.9112,9,9,ALERTA: deteccion confiable (0.91)
2114,152.775,19.6742,31.0128,1,0.9125,9,9,ALERTA: deteccion confiable (0.91)
2115,152.843,19.2046,31.0977,1,0.9104,9,9,ALERTA: deteccion confiable (0.91)
2116,152.911,19.4289,30.3009,1,0.9114,9,9,ALERTA: deteccion confiable (0.91)
2117,152.975,20.9412,30.0498,1,0.9112,9,9,ALERTA: deteccion confiable (0.91)
2118,153.045,18.9369,30.1921,1,0.9121,9,9,ALERTA: deteccion confiable (0.91)
2119,153.108,21.3052,30.5731,1,0.9126,9,9,ALERTA: deteccion confiable (0.91)
2120,153.175,19.8906,29.5732,1,0.914,9,9,ALERTA: deteccion confiable (0.91)
2121,153.243,19.1377,30.0939,1,0.9112,9,9,ALERTA: deteccion confiable (0.91)
2122,153.31,19.5978,30.4241,1,0.9114,9,9,ALERTA: deteccion confiable (0.91)
2123,153.375,20.7969,29.3481,1,0.9107,9,9,ALERTA: deteccion confiable (0.91)
2124,153.437,21.7321,28.4688,1,0.9107,9,9,ALERTA: deteccion confiable (0.91)
2125,153.515,16.2166,29.4209,1,0.91,9,9,ALERTA: deteccion confiable (0.91)
2126,153.569,27.8342,28.945,1,0.9091,9,9,ALERTA: deteccion confiable (0.91)
2127,153.642,17.7195,28.96,1,0.9099,9,9,ALERTA: deteccion confiable (0.91)
2128,153.71,19.195,29.7379,1,0.9079,9,9,ALERTA: deteccion confiable (0.91)
2129,153.777,19.7765,30.8189,1,0.9103,9,9,ALERTA: deteccion confiable (0.91)
